supplier_id,sales_growth,profit_margin,normalised_ebita_margin,net_profit_margin,net_worth,working_capital,receivable_day,inventory_days,payable_days,cash_equivalents,current_liabilities,total_debts,net_income,cashflow_stability,is_client_on_CRB,statements_status,economic_sensitivity,capital_intensity,utilization_capacity,market_growth,is_litigation_issues,how_regulated,is_there_competition,how_competitive,how_mature,is_industry_performing,is_industry_risky,are_there_structures,is_business_technical,how_technical,how_managed,is_it_one_man_show,is_there_controls,has_experience,times_supplied_before
484,27,20,69,35,90,25765365,4,54,80,34,24,31,54,75,75,59,79,96,9,63,false,true,true,Seldom,Once,false,true,false,true,Daily,Weekly,true,false,false,Daily
485,36,14,70,36,95,46950249,100,61,62,52,98,77,86,81,90,25,46,39,39,46,true,true,false,Seldom,Often,true,false,false,true,Once,Seldom,false,true,false,Never
486,65,50,51,39,76,30108612,67,9,26,94,43,12,42,97,67,65,93,6,94,9,false,true,true,Never,Seldom,true,false,false,false,Never,Monthly,false,true,true,Daily
487,67,9,81,16,63,40233203,56,45,96,35,72,12,91,7,66,75,2,95,96,13,false,false,false,Monthly,Weekly,true,false,true,true,Often,Once,true,true,false,Once
488,56,42,70,22,33,42849732,83,72,52,56,71,98,69,56,74,83,87,58,66,26,false,false,false,Yearly,Monthly,true,true,false,false,Daily,Daily,true,false,false,Once
489,91,12,6,7,56,29312950,21,93,94,40,46,35,1,61,3,30,83,83,18,39,false,false,false,Seldom,Monthly,false,false,false,true,Never,Once,false,false,true,Yearly
490,2,4,36,87,69,97021722,80,67,71,63,24,73,50,25,66,10,35,38,57,65,true,true,true,Yearly,Never,true,true,false,true,Monthly,Weekly,false,true,false,Weekly
491,48,74,69,40,44,70721541,58,14,82,5,59,26,46,67,76,40,52,82,1,18,false,true,false,Monthly,Weekly,false,false,false,false,Monthly,Never,false,false,true,Daily
492,89,94,26,46,38,90820966,17,7,100,88,97,100,55,63,22,78,56,79,55,18,false,true,true,Once,Never,true,true,false,false,Yearly,Monthly,true,true,false,Daily
493,43,72,24,7,35,62121540,3,92,52,24,33,20,65,1,62,24,48,88,24,45,false,false,true,Weekly,Weekly,true,false,true,false,Once,Daily,true,false,false,Daily
494,74,3,89,68,46,51402546,93,34,45,40,14,12,100,70,6,76,84,42,97,77,true,true,false,Seldom,Yearly,false,false,false,true,Often,Never,true,false,false,Once
495,15,19,4,48,63,14786006,84,36,68,58,17,77,75,33,18,27,48,68,61,55,false,true,true,Monthly,Daily,false,true,false,false,Daily,Weekly,false,false,true,Weekly
496,71,84,93,18,32,42455572,98,36,76,81,40,86,100,51,89,87,37,65,59,25,true,true,false,Never,Never,false,true,true,true,Once,Monthly,false,true,false,Never
497,5,85,77,55,31,99077632,44,61,20,50,25,24,92,6,50,85,19,96,65,66,true,true,false,Once,Never,false,false,true,false,Daily,Often,true,false,true,Weekly
498,21,32,29,20,81,56993042,71,74,94,71,9,54,43,15,51,48,36,11,15,54,true,false,true,Often,Seldom,false,true,false,false,Often,Daily,false,true,false,Once
499,28,84,32,40,44,30884450,94,96,94,32,4,7,12,58,92,87,13,68,54,17,true,false,false,Weekly,Once,true,false,false,false,Never,Monthly,true,true,true,Never
500,63,64,61,66,54,79392189,15,66,31,83,76,83,82,70,24,54,37,98,52,18,true,true,false,Seldom,Once,true,true,true,false,Once,Never,false,false,true,Once
501,41,4,42,91,13,8503534,63,32,69,100,1,40,85,28,9,32,40,59,73,82,false,true,true,Daily,Seldom,true,false,true,false,Often,Daily,true,false,true,Seldom
502,56,92,87,38,84,95718656,74,87,79,41,26,51,43,22,58,91,68,7,97,60,false,true,true,Often,Weekly,true,false,true,false,Never,Never,true,true,false,Seldom
503,7,84,8,26,86,84033078,60,22,10,71,74,75,82,45,64,3,49,99,80,2,false,true,true,Yearly,Often,true,false,true,true,Yearly,Yearly,false,true,false,Daily
504,19,13,92,92,9,68835174,16,43,58,6,11,12,60,17,44,25,34,25,64,54,true,false,false,Weekly,Often,false,false,true,false,Yearly,Monthly,false,true,false,Daily
505,22,75,57,64,53,9045262,88,70,44,24,9,47,38,95,95,22,28,60,65,44,false,false,true,Once,Once,true,false,true,false,Never,Seldom,true,true,false,Daily
506,60,80,100,25,60,39244078,6,65,59,61,78,70,15,50,72,79,7,51,84,79,true,true,false,Yearly,Daily,false,false,false,false,Daily,Never,false,true,true,Often
507,36,95,32,81,33,18284673,92,80,36,49,68,64,99,5,18,40,96,3,49,63,false,false,false,Once,Seldom,true,true,true,false,Monthly,Once,false,true,true,Often
508,17,63,58,70,96,5738279,98,27,42,84,80,67,78,5,52,4,67,14,40,33,true,false,true,Daily,Once,true,false,true,true,Weekly,Often,false,true,false,Yearly
509,53,83,89,70,28,43934409,76,80,86,39,24,57,20,11,91,60,90,83,53,86,true,false,true,Monthly,Often,false,false,true,true,Daily,Monthly,false,false,true,Daily
510,65,36,12,68,81,99415736,82,89,44,91,16,26,55,75,49,59,43,16,24,74,false,true,false,Seldom,Once,true,false,false,false,Weekly,Monthly,false,false,false,Monthly
511,93,38,94,40,9,66998042,89,63,38,33,40,66,70,86,21,26,11,37,29,62,true,true,false,Never,Yearly,true,false,true,false,Often,Yearly,false,true,false,Daily
512,44,10,93,5,66,49575469,61,67,27,88,78,16,69,41,80,17,64,81,95,70,false,true,true,Daily,Once,true,false,false,true,Once,Monthly,true,true,true,Never
513,83,44,34,72,83,64051672,3,77,35,67,36,22,10,4,24,17,75,44,26,89,false,true,false,Never,Never,false,true,true,true,Yearly,Often,false,true,true,Once
514,15,75,10,70,70,43303076,42,94,94,46,69,10,47,69,8,13,42,10,69,25,true,true,false,Once,Once,true,false,true,true,Daily,Seldom,false,false,false,Daily
515,91,62,69,4,37,57966881,39,49,82,1,73,61,67,15,50,29,62,5,64,50,false,true,true,Often,Often,false,true,true,false,Never,Weekly,true,true,false,Once
516,4,62,11,95,22,53630864,83,1,75,63,72,82,8,14,39,88,94,51,83,37,false,true,false,Weekly,Once,true,true,true,true,Daily,Once,false,true,false,Seldom
517,30,71,60,44,93,25793504,3,82,47,65,34,96,51,42,13,65,1,96,88,62,true,false,false,Once,Daily,false,false,true,true,Often,Once,true,true,false,Seldom
518,78,22,26,51,13,80582476,4,37,56,45,74,73,51,40,79,51,50,49,65,72,true,true,true,Yearly,Never,true,false,false,false,Seldom,Monthly,false,false,true,Never
519,48,25,70,99,43,23228196,96,66,40,2,13,18,38,100,69,27,68,11,18,52,false,true,true,Often,Seldom,false,false,false,true,Once,Once,true,true,true,Yearly
520,77,45,76,80,89,72943082,45,4,64,7,13,57,16,13,24,50,21,35,61,11,true,false,false,Never,Often,true,false,false,false,Monthly,Monthly,false,true,false,Often
521,78,41,85,62,55,18744941,83,70,87,81,1,49,12,49,56,42,17,64,62,92,true,false,true,Yearly,Often,false,false,false,false,Daily,Often,false,false,false,Yearly
522,47,81,58,8,90,87028016,84,26,34,32,72,75,20,52,78,15,28,98,26,84,true,false,false,Yearly,Weekly,false,true,false,false,Seldom,Daily,true,true,false,Once
523,45,95,80,10,50,24096281,66,17,84,34,58,92,64,87,67,100,2,90,59,24,false,false,false,Often,Monthly,true,false,true,true,Seldom,Monthly,true,true,true,Seldom
524,24,23,42,27,1,8011004,14,51,99,24,44,65,4,94,31,83,61,39,80,99,true,true,true,Weekly,Never,true,false,false,true,Monthly,Once,true,true,true,Never
525,4,92,83,28,47,48542494,19,70,81,30,94,52,6,40,65,10,34,81,20,83,false,true,false,Seldom,Monthly,false,true,true,false,Monthly,Daily,false,false,true,Once
526,47,57,9,23,26,57248319,76,49,3,73,51,14,83,46,38,26,48,10,49,62,false,false,false,Yearly,Seldom,false,true,true,false,Daily,Seldom,false,true,true,Once
527,78,22,85,67,73,55665893,67,73,86,85,17,19,70,81,1,28,48,79,57,60,false,true,false,Weekly,Seldom,true,true,true,false,Seldom,Never,true,false,true,Yearly
528,60,17,33,99,30,96951758,62,71,69,8,77,13,3,11,29,16,24,38,62,8,true,true,true,Never,Weekly,false,true,false,true,Never,Never,true,true,true,Once
529,67,77,54,89,48,51715377,61,83,28,29,50,51,11,92,11,99,30,17,33,30,true,false,false,Often,Once,true,false,true,true,Never,Yearly,false,true,true,Monthly
530,75,96,42,74,94,38726109,87,14,24,63,37,81,81,47,98,78,11,74,55,48,false,true,false,Daily,Often,false,true,true,true,Often,Often,true,false,true,Weekly
531,60,56,85,59,31,56313415,66,11,2,63,34,10,23,86,7,85,2,97,46,4,false,true,true,Weekly,Daily,false,true,true,false,Often,Once,true,true,true,Monthly
532,40,52,83,25,53,72621032,45,71,34,72,23,58,41,65,35,80,63,95,35,41,false,false,false,Weekly,Yearly,true,false,false,false,Never,Daily,true,false,true,Daily
533,30,11,78,46,32,16461612,29,59,51,28,34,49,12,86,40,12,85,68,86,9,true,false,false,Seldom,Weekly,true,true,true,false,Never,Often,true,false,true,Never
534,94,68,19,22,36,75329689,26,100,70,21,74,47,39,72,38,95,95,45,16,35,false,true,true,Never,Weekly,false,true,true,false,Weekly,Weekly,false,false,false,Seldom
535,92,26,71,91,6,7676658,81,34,2,51,96,34,84,62,28,74,77,77,3,37,false,false,true,Seldom,Seldom,true,false,false,false,Once,Daily,false,false,true,Monthly
536,95,51,48,65,56,81684124,7,46,100,18,70,20,34,96,24,58,72,78,12,4,true,false,true,Once,Yearly,true,false,false,true,Often,Monthly,true,false,false,Once
537,25,83,5,78,49,23889628,24,70,41,95,64,64,71,49,15,17,54,73,94,94,false,false,true,Never,Monthly,false,false,false,false,Weekly,Often,true,false,false,Seldom
538,56,49,76,19,86,80356069,82,65,42,79,44,1,24,22,56,87,11,42,81,83,false,true,true,Seldom,Never,true,false,true,true,Never,Monthly,false,true,false,Monthly
539,58,8,35,63,10,23743631,63,74,89,24,85,8,44,33,15,20,43,79,62,37,true,false,true,Yearly,Seldom,true,true,false,true,Seldom,Once,false,true,true,Often
540,38,26,80,85,11,14635642,39,60,71,28,74,82,24,27,89,29,46,32,83,71,false,false,true,Often,Daily,true,false,false,true,Once,Yearly,true,false,false,Yearly
541,28,23,67,77,55,83378048,91,26,98,20,36,18,47,46,24,86,69,74,37,89,true,false,true,Monthly,Once,true,false,true,false,Once,Yearly,false,true,true,Seldom
542,82,37,22,27,62,51608259,41,51,75,48,48,60,79,96,73,44,94,65,1,57,false,false,false,Weekly,Monthly,true,true,true,false,Yearly,Weekly,false,false,false,Often
543,58,34,18,57,69,5551787,1,99,36,69,27,69,59,73,1,48,16,45,85,50,false,false,true,Never,Seldom,false,false,false,true,Seldom,Never,false,false,false,Weekly
544,20,100,52,9,10,88252481,13,58,88,25,26,17,52,54,14,70,68,87,50,83,false,true,true,Yearly,Often,false,true,true,false,Monthly,Daily,true,false,true,Weekly
545,93,30,69,79,10,17582729,12,28,81,80,28,9,70,40,21,69,83,99,96,32,true,true,true,Seldom,Daily,true,false,false,false,Daily,Weekly,true,false,true,Daily
546,69,26,91,59,9,73319785,59,45,18,98,52,74,93,78,2,56,3,23,69,45,true,false,true,Often,Once,false,false,false,false,Yearly,Weekly,false,false,true,Weekly
547,58,79,12,18,91,35553718,59,41,48,99,20,56,38,57,99,80,59,24,29,11,false,true,false,Daily,Weekly,false,false,true,false,Daily,Seldom,true,false,false,Weekly
548,40,65,73,5,59,46699161,67,50,6,70,66,45,51,97,10,85,3,79,79,21,true,true,true,Monthly,Yearly,false,false,false,false,Daily,Weekly,true,false,false,Daily
549,91,53,93,84,88,82872743,25,28,10,59,15,74,95,93,41,14,36,63,66,52,false,false,false,Daily,Often,true,false,true,false,Daily,Yearly,true,false,true,Yearly
550,11,58,71,95,31,97907151,60,47,73,48,25,5,41,89,75,20,79,85,69,90,false,false,false,Monthly,Once,true,true,true,true,Daily,Seldom,false,false,true,Never
551,94,84,44,37,87,80249867,35,97,95,42,68,63,10,97,69,22,51,85,59,55,false,false,true,Yearly,Seldom,false,true,true,true,Never,Weekly,false,true,false,Yearly
552,79,52,7,81,56,76189563,99,35,86,71,55,30,82,29,64,29,2,22,20,67,false,true,true,Weekly,Seldom,false,true,false,false,Weekly,Often,true,true,false,Monthly
553,5,33,82,86,45,11797800,3,98,100,36,72,79,51,78,16,5,90,46,40,63,true,false,true,Often,Often,false,true,false,false,Seldom,Daily,true,false,true,Weekly
554,79,44,43,84,77,84145468,32,56,97,69,44,58,50,28,26,25,2,62,1,75,false,true,false,Yearly,Monthly,false,false,false,true,Never,Never,true,true,false,Monthly
555,60,76,38,100,18,77307044,48,21,14,21,26,92,17,30,16,64,93,65,75,73,true,false,true,Never,Daily,false,false,true,true,Often,Monthly,true,true,false,Often
556,60,56,40,52,15,47768297,61,39,49,94,43,96,68,78,93,97,67,38,24,99,false,true,true,Yearly,Monthly,false,false,true,true,Weekly,Often,false,true,true,Daily
557,47,56,11,58,82,60670429,3,91,61,91,100,65,44,46,89,49,78,99,77,99,true,true,true,Yearly,Monthly,false,true,true,false,Often,Monthly,false,true,false,Yearly
558,48,97,30,36,17,55533199,32,84,33,85,23,30,39,4,80,15,35,49,57,79,false,false,true,Weekly,Monthly,false,false,false,false,Once,Monthly,true,true,false,Seldom
559,42,39,89,86,78,88881630,27,57,28,35,52,62,90,73,54,26,9,77,41,8,false,false,true,Weekly,Never,false,true,true,true,Monthly,Once,false,true,true,Seldom
560,3,25,86,40,20,35466219,48,59,4,6,79,37,26,38,74,40,78,88,6,48,true,false,false,Never,Daily,true,false,false,false,Monthly,Monthly,false,true,true,Yearly
561,64,5,25,80,81,17507969,63,85,54,71,49,1,13,21,22,67,19,29,5,65,true,false,true,Never,Monthly,true,true,true,false,Daily,Seldom,false,true,false,Daily
562,74,22,80,41,81,71283770,41,94,71,4,59,5,4,27,73,15,92,75,88,7,false,true,true,Daily,Daily,false,false,true,true,Never,Never,false,false,false,Monthly
563,73,72,57,28,37,42626206,13,84,21,88,3,95,34,54,9,64,84,89,55,94,true,true,true,Once,Once,false,true,true,false,Monthly,Daily,true,false,false,Never
564,14,11,7,67,39,52668986,8,44,65,34,51,44,82,95,19,21,54,77,31,53,false,true,false,Never,Weekly,true,false,false,true,Monthly,Monthly,false,true,false,Monthly
565,37,47,29,9,96,91272032,25,36,10,86,4,7,47,66,63,2,15,51,78,90,true,false,true,Never,Often,false,false,true,false,Daily,Daily,false,false,false,Never
566,39,72,1,43,48,82068620,55,33,16,96,82,62,92,39,1,76,22,6,1,27,false,false,true,Weekly,Often,false,true,true,true,Yearly,Weekly,true,false,false,Monthly
567,85,6,34,83,8,66914800,34,34,21,84,31,67,6,54,100,15,41,89,72,34,false,true,false,Weekly,Often,false,false,true,false,Monthly,Seldom,false,false,false,Often
568,33,62,41,47,7,30522007,18,59,85,28,73,100,26,38,6,55,72,13,45,11,false,false,false,Seldom,Often,false,false,true,false,Often,Often,false,true,false,Never
569,76,55,27,57,52,7014059,50,93,23,45,72,54,74,99,53,39,61,45,58,1,false,false,false,Weekly,Never,false,false,false,false,Once,Daily,false,false,true,Monthly
570,15,66,14,85,7,44411920,74,58,88,62,48,98,18,52,23,19,51,82,5,55,false,false,false,Weekly,Once,true,false,true,true,Seldom,Seldom,true,false,false,Monthly
571,75,48,18,22,71,5599507,68,100,98,42,47,92,23,6,78,51,11,77,42,39,false,false,true,Never,Often,false,false,false,false,Never,Daily,false,true,false,Yearly
572,86,45,97,59,63,49183837,41,10,73,28,91,47,19,13,29,65,33,44,99,31,true,false,false,Often,Daily,true,false,false,false,Daily,Once,false,true,true,Daily
573,53,94,58,3,52,81884295,55,45,59,94,87,44,36,38,14,57,2,15,89,6,false,true,true,Once,Often,false,true,true,true,Never,Once,true,false,true,Yearly
574,32,87,14,13,36,95877095,6,6,36,65,66,2,65,51,35,28,55,79,99,86,false,false,false,Yearly,Never,true,true,true,true,Monthly,Weekly,true,false,false,Once
575,98,15,5,47,68,67868002,59,65,48,69,42,96,19,47,35,71,45,35,24,42,false,false,true,Yearly,Once,false,true,true,false,Once,Weekly,true,false,true,Daily
576,43,15,77,71,20,98143776,28,9,73,89,61,96,34,100,89,34,65,62,72,15,true,true,true,Often,Once,false,false,false,false,Monthly,Yearly,false,false,true,Monthly
577,90,5,10,28,8,60238911,14,39,34,57,22,5,89,31,33,49,62,55,80,76,true,false,false,Yearly,Daily,true,false,true,true,Often,Often,true,false,true,Often
578,56,35,23,1,40,20638392,84,72,25,39,69,73,21,87,30,3,84,93,91,57,false,true,false,Yearly,Daily,true,true,true,true,Yearly,Never,true,true,false,Seldom
579,55,77,39,36,22,1581683,82,1,20,53,2,83,41,41,78,28,4,39,90,64,false,true,false,Once,Seldom,true,false,false,false,Yearly,Daily,false,true,true,Often
580,10,78,75,26,9,30518365,41,43,94,10,28,28,47,57,50,40,31,58,87,59,false,true,false,Monthly,Never,false,false,true,true,Once,Often,false,true,false,Seldom
581,47,55,13,1,53,97685640,41,9,94,24,58,7,84,38,63,33,93,85,100,23,true,false,false,Monthly,Yearly,false,true,true,true,Often,Weekly,true,false,true,Weekly
582,19,45,42,23,29,50604132,67,67,85,15,65,4,90,96,88,9,17,39,27,84,false,true,true,Daily,Once,false,false,true,true,Monthly,Never,true,true,false,Monthly
583,89,32,66,100,47,25708768,87,28,32,50,16,29,51,90,56,67,20,95,49,60,false,true,true,Often,Weekly,true,true,true,true,Never,Daily,false,false,true,Once
584,22,60,51,9,89,82043113,94,79,79,100,17,71,43,61,94,25,83,64,74,12,false,true,true,Monthly,Often,true,false,false,true,Monthly,Once,false,false,true,Weekly
585,15,7,66,21,51,57573871,58,48,86,96,60,61,63,92,76,1,1,47,42,59,true,true,true,Yearly,Seldom,false,false,false,true,Once,Daily,false,true,false,Never
586,74,51,94,82,23,40666820,8,61,32,62,37,75,90,53,51,42,10,39,84,69,true,false,false,Weekly,Monthly,true,false,false,true,Weekly,Weekly,false,true,false,Seldom
587,91,48,16,27,17,27461063,86,40,72,42,55,8,10,65,1,99,39,18,2,71,false,false,false,Once,Monthly,false,true,true,false,Once,Often,true,true,true,Seldom
588,5,31,68,47,40,60761826,83,71,23,23,83,68,27,66,65,81,35,65,46,91,true,false,true,Weekly,Once,false,true,false,false,Often,Never,false,false,true,Yearly
589,95,54,51,68,97,92171717,60,81,17,68,85,53,94,97,84,79,46,22,14,9,true,false,true,Weekly,Never,false,true,true,false,Weekly,Never,true,true,true,Seldom
590,66,25,74,58,35,26343489,89,69,96,57,11,84,28,98,24,91,71,24,41,20,false,false,false,Never,Yearly,false,true,true,true,Once,Once,true,true,false,Monthly
591,36,62,57,24,53,78245098,52,73,66,72,23,78,40,75,34,11,67,40,80,72,true,true,false,Monthly,Seldom,false,true,false,false,Monthly,Yearly,false,true,true,Yearly
592,84,42,8,96,27,87806682,44,81,64,69,80,4,25,10,27,15,65,48,36,82,true,false,true,Daily,Seldom,false,true,true,false,Never,Yearly,false,true,true,Seldom
593,84,43,69,73,53,20114927,19,83,32,58,50,3,37,37,64,73,78,23,18,32,false,false,true,Monthly,Daily,false,true,true,true,Monthly,Weekly,true,false,false,Daily
594,56,48,71,44,70,20996354,42,46,58,74,58,48,98,45,80,35,95,17,53,78,true,false,false,Yearly,Once,false,false,false,false,Once,Monthly,false,true,false,Never
595,25,63,88,57,27,88681369,94,38,97,1,16,12,47,89,89,13,93,75,67,98,true,false,false,Monthly,Seldom,false,true,true,false,Daily,Never,false,false,false,Daily
596,62,6,16,41,6,97221671,13,9,76,39,16,71,51,52,33,96,7,60,45,66,true,false,true,Daily,Daily,false,true,false,false,Monthly,Yearly,true,false,true,Yearly
597,75,13,37,27,67,50089330,16,96,88,47,22,9,99,78,75,61,32,14,22,75,false,true,false,Monthly,Daily,true,false,false,false,Seldom,Often,false,false,true,Never
598,68,94,21,49,75,12136865,82,91,56,28,27,68,26,59,69,45,93,54,3,57,true,true,true,Often,Monthly,true,false,false,false,Monthly,Weekly,false,true,false,Daily
599,84,68,20,66,93,39831626,83,85,8,84,66,89,34,9,7,16,4,26,58,12,false,true,true,Seldom,Seldom,true,true,false,true,Seldom,Yearly,true,true,true,Daily
600,38,84,97,42,14,50665608,11,77,66,34,2,58,78,32,84,83,87,15,59,90,false,true,true,Daily,Monthly,false,false,false,true,Weekly,Once,false,false,true,Never
601,89,70,84,78,9,6519732,84,99,12,89,38,30,18,40,64,19,64,78,77,22,true,false,true,Often,Once,true,true,false,true,Monthly,Often,false,true,true,Weekly
602,43,57,95,84,21,74716864,85,54,100,40,13,20,41,53,11,98,65,7,90,19,false,true,false,Often,Once,false,true,false,true,Yearly,Never,false,true,true,Never
603,49,59,1,78,36,60036077,74,18,69,82,83,56,36,76,65,48,48,99,20,84,true,false,true,Never,Once,false,true,false,false,Never,Never,false,false,false,Once
604,72,25,50,32,100,76402367,23,49,18,45,44,21,46,54,36,99,61,59,59,22,true,false,true,Weekly,Seldom,true,false,true,true,Once,Yearly,true,false,false,Weekly
605,41,38,82,21,87,49169486,43,4,5,21,16,60,69,92,77,100,78,28,87,58,false,true,true,Yearly,Monthly,true,false,false,false,Often,Monthly,true,false,true,Seldom
606,12,56,72,29,29,36433842,15,47,38,83,73,29,57,60,75,97,58,64,61,77,false,false,false,Daily,Once,false,true,false,false,Monthly,Weekly,false,true,true,Seldom
607,88,77,9,19,23,41153434,71,65,35,35,97,100,8,57,70,49,99,50,41,63,true,false,false,Never,Daily,true,true,false,false,Never,Weekly,false,true,true,Once
608,12,39,48,95,55,18114650,82,51,37,6,62,58,33,71,81,52,3,84,1,32,true,false,false,Once,Monthly,false,true,false,true,Daily,Yearly,false,false,false,Daily
609,85,29,47,26,39,29773380,62,68,36,48,78,11,21,46,37,34,3,89,1,21,true,true,false,Yearly,Often,true,false,false,true,Weekly,Weekly,true,false,false,Once
610,41,84,64,5,33,95845843,80,87,24,17,58,7,77,54,90,50,11,76,48,7,false,false,false,Monthly,Daily,false,false,false,false,Monthly,Daily,false,false,true,Once
611,77,52,8,39,3,47638277,15,89,95,33,22,16,93,82,44,77,18,90,91,24,false,false,true,Often,Weekly,true,false,false,false,Yearly,Often,false,true,false,Seldom
612,58,2,38,52,33,77029825,87,43,60,99,59,33,13,100,87,57,13,25,79,65,true,false,false,Once,Seldom,false,false,true,false,Weekly,Often,true,false,false,Daily
613,51,43,17,7,2,30434260,35,95,21,67,67,47,27,19,50,90,70,48,33,74,false,true,true,Monthly,Once,true,false,false,true,Daily,Often,true,true,true,Never
614,95,71,2,35,95,25368110,7,27,24,18,12,56,22,88,30,93,98,17,6,38,false,false,false,Daily,Weekly,false,true,false,true,Weekly,Often,true,false,false,Once
615,94,59,72,11,46,63817193,46,85,5,28,40,56,45,48,96,43,22,12,83,23,false,true,true,Never,Never,false,true,true,true,Monthly,Never,false,false,true,Once
616,62,89,75,48,68,4809999,90,85,89,35,98,25,95,100,82,27,61,2,74,65,true,true,false,Once,Often,true,true,true,false,Often,Monthly,false,false,false,Monthly
617,24,39,13,85,90,42109176,90,11,75,35,89,97,16,78,16,54,53,58,1,98,true,false,false,Seldom,Daily,false,true,false,true,Once,Once,true,false,false,Never
618,70,35,20,61,72,63124131,98,44,84,94,78,63,59,33,44,15,89,82,84,81,false,false,true,Never,Seldom,false,false,true,false,Monthly,Often,false,false,true,Seldom
619,13,39,13,55,82,36682793,55,60,95,6,100,10,52,94,28,97,35,40,95,89,false,true,true,Never,Often,true,false,true,true,Weekly,Monthly,true,true,true,Monthly
620,62,14,100,12,81,67793756,8,20,24,19,35,50,24,49,88,72,86,10,89,33,true,false,true,Weekly,Often,false,false,false,false,Often,Often,false,true,false,Weekly
621,4,9,26,45,75,4044028,89,81,57,11,16,65,87,62,46,81,89,67,13,93,true,true,false,Daily,Daily,false,false,true,true,Often,Never,true,true,false,Monthly
622,22,13,32,20,4,84154271,59,55,82,23,21,29,59,41,69,59,23,56,15,93,true,true,true,Monthly,Never,true,false,true,false,Yearly,Never,false,true,true,Often
623,71,50,1,18,56,27136246,27,23,30,81,62,32,91,61,90,1,85,22,94,52,false,true,false,Monthly,Once,true,true,false,true,Monthly,Once,true,true,true,Monthly
624,46,68,50,7,8,84352538,92,89,6,51,14,62,79,33,75,72,58,46,78,50,false,false,false,Monthly,Once,false,false,false,true,Often,Yearly,true,true,true,Weekly
625,73,15,33,6,7,87223740,14,36,26,45,96,74,64,55,75,43,100,16,22,42,false,true,true,Yearly,Weekly,true,true,true,false,Daily,Seldom,false,false,true,Yearly
626,52,7,82,6,87,25721774,98,78,9,78,99,92,74,23,52,20,52,3,51,64,false,false,true,Seldom,Monthly,true,false,true,true,Once,Often,false,true,false,Monthly
627,6,85,14,73,17,57656688,21,69,37,3,44,98,55,63,33,13,23,92,32,39,true,false,true,Once,Daily,false,true,false,false,Weekly,Monthly,false,false,false,Monthly
628,84,15,64,62,36,28279702,58,82,36,80,2,36,54,97,22,7,78,38,81,63,false,false,false,Often,Seldom,true,false,true,true,Often,Monthly,true,false,false,Daily
629,34,7,69,51,1,69053555,90,18,96,3,93,4,50,77,27,87,94,40,12,98,false,true,true,Often,Often,true,false,true,true,Monthly,Once,false,true,true,Seldom
630,100,67,20,19,15,79414794,76,24,100,64,47,35,51,93,80,65,75,100,53,93,true,false,true,Yearly,Never,false,true,false,true,Seldom,Never,true,true,true,Weekly
631,53,92,9,31,47,30365648,10,2,95,52,16,38,19,5,66,27,38,27,95,40,false,false,true,Monthly,Seldom,true,false,true,true,Yearly,Never,true,false,false,Daily
632,54,17,25,6,50,46859510,19,28,87,86,59,18,80,73,99,20,24,98,50,99,false,true,true,Yearly,Yearly,false,false,false,false,Often,Never,false,true,true,Yearly
633,43,84,58,72,83,71630864,19,2,91,6,63,76,96,87,61,98,23,48,21,50,true,true,true,Often,Daily,false,true,false,true,Yearly,Seldom,false,true,true,Monthly
634,76,92,35,33,23,86427444,54,36,64,62,6,17,2,58,20,32,75,89,66,100,true,false,true,Monthly,Weekly,false,false,false,false,Never,Weekly,false,true,false,Yearly
635,87,53,33,32,74,33190766,80,67,53,28,94,43,81,1,88,82,64,95,12,1,false,true,true,Seldom,Weekly,true,false,false,true,Seldom,Seldom,true,true,true,Weekly
636,15,3,61,8,60,47232760,37,15,1,90,71,84,10,96,28,50,43,72,78,2,false,false,false,Weekly,Daily,false,false,false,false,Once,Yearly,false,false,true,Never
637,46,59,13,88,96,60376917,27,25,73,99,15,91,42,93,58,87,25,92,100,98,true,false,false,Seldom,Daily,true,false,false,true,Never,Often,true,true,true,Often
638,49,95,81,89,54,54414328,74,33,35,83,69,32,91,22,16,99,56,27,52,70,false,false,false,Yearly,Daily,false,false,false,false,Yearly,Weekly,true,false,true,Often
639,61,48,21,23,76,85789957,5,62,45,31,6,72,19,92,82,61,7,52,85,88,false,false,true,Never,Yearly,true,true,false,true,Weekly,Weekly,true,true,true,Never
640,57,94,67,2,24,68690597,90,91,26,51,48,13,48,93,64,21,100,73,25,42,true,true,false,Monthly,Daily,false,false,false,true,Monthly,Often,false,false,false,Seldom
641,31,69,94,74,23,52088432,63,27,92,81,5,14,80,77,90,72,90,46,46,3,false,false,true,Weekly,Daily,false,false,false,true,Weekly,Often,false,true,false,Often
642,10,52,61,81,10,51387497,77,3,8,71,99,73,5,69,3,62,93,25,70,89,true,true,false,Seldom,Seldom,false,false,true,true,Seldom,Never,true,false,true,Monthly
643,36,9,23,82,75,52445827,23,78,55,43,96,96,98,58,73,57,3,83,92,48,false,true,false,Weekly,Never,true,false,true,false,Daily,Seldom,false,true,false,Once
644,41,43,83,33,73,1939877,42,93,63,19,50,71,37,5,11,16,65,81,49,8,true,true,true,Daily,Never,true,false,true,true,Often,Yearly,true,true,true,Often
645,61,97,43,38,44,62454318,34,78,28,22,14,66,68,54,47,43,64,10,44,83,false,true,true,Weekly,Daily,true,false,false,true,Never,Once,true,false,true,Often
